Comunity;province;municipality_ID;municipality_name;poblado_is_municipality;is_treated;treatment_age_50;treatment_age_60;treatment_age_70;treatment_age_80;Exist_Today;Pop_1842;Pop_1877;Pop_1887;Pop_1897;Pop_1900;Pop_1910;Pop_1920;Pop_1930;Pop_1940;Pop_1950;Pop_1960;Pop_1970;Pop_1981;Pop_1991;Pop_2001;Pop_2011;Pop_2021;river_distance_m;Latitude;longitude;area_km^2;urban_dist_km
Castilla leon;Segovia;40228;Villaverde de Íscar;0;0;0;0;0;0;1;351;525;644;634;633;596;609;668;784;797;849;790;790;781;704;678;568;30730,03895;41,3064;-4,5267;28;52,51008947
Castilla leon;Segovia;40229;Villaverde de Montejo;0;0;0;0;0;0;1;110;359;365;381;419;464;424;456;447;433;339;170;122;93;56;40;28;15510,75205;41,5225;-3,6553;25;74,69463761
Castilla leon;Segovia;40230;Villeguillo;0;0;0;0;0;0;1;156;294;315;330;337;357;366;348;310;308;303;224;149;139;132;161;104;34886,15422;41,2517;-4,5783;17;51,23875257
Castilla leon;Segovia;40231;Yanguas de Eresma;0;0;0;0;0;0;1;250;458;454;508;537;578;626;671;709;715;694;384;259;209;191;159;127;45469,72905;41,0725;-4,24;24;17,19579879
Castilla leon;Segovia;40233;Zarzuela del Monte;0;0;0;0;0;0;1;748;1016;943;822;868;959;930;949;1016;1005;908;660;582;540;547;587;509;29394,26203;40,8086;-4,3364;28;24,01076217
Castilla leon;Segovia;40234;Zarzuela del Pinar;0;0;0;0;0;0;1;482;679;574;725;725;864;921;1016;989;983;1020;820;720;639;573;494;422;39205,27776;41,2603;-4,1844;18;35,15664698
Castilla leon;Soria;42001;Abejar;0;0;0;0;0;0;1;584;764;726;682;692;652;698;676;826;878;805;603;393;381;347;362;270;17210,63898;41,8075;-2,7856;23;26,82605572
Castilla leon;Soria;42003;Adradas;0;0;0;0;0;0;1;170;339;379;377;364;386;439;423;435;366;274;243;160;130;102;72;64;15644,69874;41,3506;-2,4733;67;46,27276928
Castilla leon;Soria;42004;Ágreda;0;0;0;0;0;0;1;4100;3006;2889;2858;3082;3081;3298;3352;3414;3597;3645;3607;3692;3687;3351;3171;3001;33831,80917;41,855;-1,9203;165;46,33713307
Castilla leon;Soria;42006;Alconaba;0;0;0;0;0;0;1;162;395;366;388;387;380;403;438;468;463;434;254;182;169;166;194;193;5018,590633;41,7236;-2,3853;52;8,277378731
Castilla leon;Soria;42007;Alcubilla de Avellaneda;0;0;0;0;0;0;1;198;696;706;730;768;782;751;666;621;601;518;474;327;268;213;156;113;14040,11835;41,725;-3,3047;60;69,68167178
Castilla leon;Soria;42008;Alcubilla de las Peñas;0;0;0;0;0;0;1;230;418;419;390;402;421;368;339;343;314;234;137;143;115;99;70;51;22770,85384;41,2511;-2,5269;86;57,54646655
Castilla leon;Soria;42009;Aldealafuente;0;0;0;0;0;0;1;132;356;402;342;326;291;313;302;371;349;295;236;188;170;142;103;90;2519,715623;41,6714;-2,325;45;15,82695136
Castilla leon;Soria;42010;Aldealices;0;0;0;0;0;0;1;117;112;114;118;122;118;139;135;127;113;101;62;41;38;27;25;30;16091,28666;41,9019;-2,3094;6;19,89812841
Castilla leon;Soria;42011;Aldealpozo;0;0;0;0;0;0;1;144;205;217;234;228;256;268;289;203;197;189;70;37;31;31;27;17;20189,18183;41,7828;-2,2053;12;21,74978946
Castilla leon;Soria;42012;Aldealseñor;0;0;0;0;0;0;1;248;255;280;262;297;260;224;231;234;243;199;133;76;57;47;44;32;13933,60796;41,8789;-2,3156;9;17,67780597
Castilla leon;Soria;42013;Aldehuela de Periáñez;0;0;0;0;0;0;1;120;231;210;209;207;185;188;209;200;180;157;93;65;45;40;49;33;11104,07112;41,7914;-2,3064;27;13,57159989
Castilla leon;Soria;42014;Aldehuela de Periáñez;0;0;0;0;0;0;1;210;545;513;501;479;546;550;578;551;541;501;305;204;157;108;86;56;11104,07112;41,7914;-2,3064;27;13,57159989
Castilla leon;Soria;42015;Alentisque;0;0;0;0;0;0;1;250;442;367;339;315;344;384;344;379;342;268;141;92;57;40;35;26;17759,85405;41,4197;-2,3319;35;40,17231882
Castilla leon;Soria;42016;Aliud;0;0;0;0;0;0;1;218;324;288;272;279;290;290;276;285;256;226;160;77;59;33;26;22;9179,171137;41,6544;-2,2531;18;21,68231599
Castilla leon;Soria;42017;Almajano;0;0;0;0;0;0;1;324;335;350;376;370;413;373;349;356;345;346;285;210;197;191;215;189;10071,59074;41,8506;-2,3378;10;14,18200086
Castilla leon;Soria;42018;Almaluez;0;0;0;0;0;0;1;462;531;478;428;472;502;603;605;580;466;400;343;526;384;264;184;127;26032,3155;41,2892;-2,2692;159;55,58266236
Castilla leon;Soria;42019;Almarza;0;0;0;0;0;0;1;386;565;467;509;537;598;573;621;663;546;505;1004;647;658;611;643;642;12360,46474;41,9464;-2,4689;100;19,98504677
Castilla leon;Soria;42020;Almazán;0;0;0;0;0;0;1;2400;2775;2707;2804;2848;2871;2947;3431;3688;3819;4009;4845;5727;5960;5546;5882;5401;377,1044338;41,4858;-2,5331;167;31,71103335
Castilla leon;Soria;42021;Almazul;0;0;0;0;0;0;1;512;555;488;451;463;531;513;533;546;554;444;464;314;217;148;99;65;19578,00233;41,5736;-2,1464;68;34,18357627
Castilla leon;Soria;42022;Almenar de Soria;0;0;0;0;0;0;1;450;636;589;553;572;589;636;753;720;682;560;830;596;473;352;271;234;17094,87982;41,6822;-2,1997;106;24,06167955
Castilla leon;Soria;42023;Alpanseque;0;0;0;0;0;0;1;286;342;411;372;380;417;372;398;409;364;296;158;193;135;98;82;54;21635,70533;41,2653;-2,6708;55;58,28574483
Castilla leon;Soria;42024;Arancón;0;0;0;0;0;0;1;188;271;266;250;244;248;212;222;258;275;262;97;125;124;116;97;84;16261,25901;41,8006;-2,2814;78;15,81760135
Castilla leon;Soria;42025;Arcos de Jalón;0;0;0;0;0;0;1;438;1113;1139;1204;1288;1070;1173;2073;2506;3066;3032;4426;2610;2200;1799;1852;1469;39132,19352;41,2139;-2,2708;442;63,59352441
Castilla leon;Soria;42026;Arenillas;0;0;0;0;0;0;1;310;466;481;446;444;433;442;439;409;342;303;111;59;51;46;30;49;17061,63992;41,3472;-2,8453;30;56,28252211
Castilla leon;Soria;42027;Arévalo de la Sierra;0;0;0;0;0;0;1;270;274;265;254;252;236;261;229;235;245;206;264;189;134;89;88;73;16223,63605;41,9472;-2,4;39;20,82222384
Castilla leon;Soria;42028;Ausejo de la Sierra;0;0;0;0;0;0;1;92;;;;422;422;;347;311;347;342;264;104;71;64;64;67;12589,66388;41,8947;-2,3739;20;16,18153246
Castilla leon;Soria;42029;Baraona;0;0;0;0;0;0;1;650;735;744;635;653;701;680;616;577;529;516;427;427;373;373;297;225;18998,68038;41,2953;-2,6572;117;54,7634666
Castilla leon;Soria;42030;Barca;0;0;0;0;0;0;1;386;546;544;550;585;559;575;584;611;572;421;276;235;176;127;118;109;3964,452633;41,4553;-2,6217;45;36,94503677
Castilla leon;Soria;42031;Barcones;0;0;0;0;0;0;1;524;579;491;561;574;587;581;614;650;647;578;259;80;62;43;32;21;22433,50302;41,2917;-2,8164;55;60,3090018
Castilla leon;Soria;42032;Bayubas de Abajo;0;0;0;0;0;0;1;263;706;767;778;793;801;719;528;617;665;639;510;395;323;267;198;136;1531,933549;41,5264;-2,8958;44;44,5585463
Castilla leon;Soria;42033;Bayubas de Arriba;0;0;0;0;0;0;1;92;;;;;;;187;199;173;168;218;116;97;72;54;61;5362,203043;41,5572;-2,8861;21;41,91030455
Castilla leon;Soria;42034;Beratón;0;0;0;0;0;0;1;380;465;472;479;484;494;524;537;375;414;313;79;45;42;32;40;38;39907,66896;41,7161;-1,8108;41;54,70325857
Castilla leon;Soria;42035;Berlanga de Duero;0;0;0;0;0;0;1;804;2176;2215;2179;2162;2163;2035;2078;2288;2451;2069;2321;1608;1350;1100;999;876;6827,741123;41,465;-2,8611;220;46,90837948
Castilla leon;Soria;42036;Blacos;0;0;0;0;0;0;1;174;270;229;231;221;221;212;221;217;198;174;124;96;76;59;53;41;19326,26078;41,6808;-2,8581;18;33,85516675
Castilla leon;Soria;42037;Bliecos;0;0;0;0;0;0;1;165;199;179;195;205;204;208;209;224;191;156;100;85;71;43;43;29;10836,17618;41,5281;-2,2714;16;31,10043294
Castilla leon;Soria;42038;Borjabad;0;0;0;0;0;0;1;99;211;230;205;221;215;222;202;223;257;229;148;96;74;60;40;33;2317,035292;41,5531;-2,3656;23;25,19394711
Castilla leon;Soria;42039;Borobia;0;0;0;0;0;0;1;812;913;911;926;937;991;920;969;956;961;1010;715;570;442;364;283;244;39888,14584;41,6647;-1,8967;62;48,65016025
Castilla leon;Soria;42041;Buberos;0;0;0;0;0;0;1;288;333;286;234;241;204;221;253;292;219;198;107;78;58;47;36;29;15309,35259;41,6472;-2,1953;19;26,15248395
Castilla leon;Soria;42042;Buitrago;0;0;0;0;0;0;1;207;166;157;142;137;149;120;118;107;93;92;82;56;59;57;57;72;5031,149322;41,8478;-2,4075;5;10,26614602
Castilla leon;Soria;42044;Cabrejas del Campo;0;0;0;0;0;0;1;120;320;305;282;287;289;263;278;337;317;321;172;110;97;82;65;49;8927,503191;41,6811;-2,2694;18;18,93165194
Castilla leon;Soria;42045;Cabrejas del Pinar;0;0;0;0;0;0;1;432;730;715;760;742;734;619;764;835;863;940;793;563;508;462;411;349;24337,83274;41,7986;-2,8467;124;31,70749157
Castilla leon;Soria;42046;Calatañazor;0;0;0;0;0;0;1;232;626;571;506;508;502;484;472;413;306;270;134;84;71;61;65;48;22691,38404;41,6994;-2,8175;64;30,05630718
Castilla leon;Soria;42048;Caltojar;0;0;0;0;0;0;1;420;719;792;718;708;720;758;805;869;836;724;401;266;171;118;80;59;9611,455597;41,4036;-2,7631;84;47,30102343
Castilla leon;Soria;42049;Candilichera;0;0;0;0;0;0;1;126;547;514;506;534;580;608;569;681;641;633;510;299;259;213;137;103;8963,396277;41,7042;-2,3014;45;15,37456013
Castilla leon;Soria;42050;Cañamaque;0;0;0;0;0;0;1;374;438;422;424;421;439;418;415;437;419;320;172;99;68;45;32;32;19653,32282;41,4447;-2,2361;23;40,60785792
Castilla leon;Soria;42051;Carabantes;0;0;0;0;0;0;1;450;497;438;401;416;418;345;308;326;312;230;125;73;42;37;23;15;31580,23586;41,5519;-1,9967;16;45,76660672
Castilla leon;Soria;42052;Caracena;0;0;0;0;0;0;1;146;237;202;156;167;185;195;180;161;168;146;44;15;11;27;18;14;12064,70212;41,3831;-3,0911;18;67,21305897
Castilla leon;Soria;42053;Carrascosa de Abajo;0;0;0;0;0;0;1;134;325;347;358;344;340;353;347;380;339;261;143;67;50;32;28;18;8082,468081;41,4231;-3,09;24;64,39471757
Castilla leon;Soria;42054;Carrascosa de la Sierra;0;0;0;0;0;0;1;284;249;258;237;238;272;244;222;227;220;169;73;35;19;13;20;17;18133,36297;41,8953;-2,2806;13;21,03064469
Castilla leon;Soria;42055;Casarejos;0;0;0;0;0;0;1;308;373;414;323;308;325;431;372;395;368;530;447;325;300;265;203;156;29290,32133;41,7964;-3,0325;28;47,03339923
Castilla leon;Soria;42056;Castilfrío de la Sierra;0;0;0;0;0;0;1;348;344;325;244;237;265;259;233;205;199;158;98;55;36;26;31;35;17913,88472;41,9197;-2,3056;12;21,6278004
Castilla leon;Soria;42057;Castilruiz;0;0;0;0;0;0;1;580;778;784;687;690;800;879;902;903;864;776;624;502;390;304;213;159;36386,36673;41,8767;-2,0603;38;35,82794507
Castilla leon;Soria;42058;Castillejo de Robledo;0;0;0;0;0;0;1;134;497;582;708;757;907;1020;1036;1020;1007;951;594;306;249;178;133;104;6105,697268;41,5581;-3,4964;53;88,62875268
Castilla leon;Soria;42059;Centenera de Andaluz;0;0;0;0;0;0;1;228;415;365;333;317;331;295;271;258;211;174;85;52;40;26;25;21;1341,854486;41,5069;-2,7181;20;35,64393706
Castilla leon;Soria;42060;Cerbón;0;0;0;0;0;0;1;154;309;330;313;323;298;285;304;323;301;287;208;129;67;46;39;30;27818,84924;41,9292;-2,1694;18;30,53851374
Castilla leon;Soria;42061;Cidones;0;0;0;0;0;0;1;204;455;465;433;399;417;457;393;355;290;259;166;394;362;310;344;301;7532,665353;41,8144;-2,6397;71;15,29925571
Castilla leon;Soria;42062;Cigudosa;0;0;0;0;0;0;1;192;326;316;333;347;380;412;430;509;450;365;236;130;102;61;35;20;34259,04007;41,9358;-2,0558;21;38,88103633
Castilla leon;Soria;42063;Cihuela;0;0;0;0;0;0;1;412;584;605;586;552;642;721;694;731;726;530;270;160;115;90;70;47;34531,70166;41,4064;-1,9986;34;55,85896847
Castilla leon;Soria;42064;Ciria;0;0;0;0;0;0;1;592;592;537;522;552;567;590;703;608;529;437;194;119;101;109;99;77;33363,00062;41,6181;-1,9658;53;44,74817523
Castilla leon;Soria;42065;Cirujales del Río;0;0;0;0;0;0;1;289;211;199;175;184;180;186;162;156;170;143;87;48;45;39;28;20;12081,94498;41,8667;-2,3258;9;16,12008431
Castilla leon;Soria;42068;Coscurita;0;0;0;0;0;0;1;112;616;596;682;681;665;621;684;766;778;656;388;226;180;135;103;72;6663,592546;41,4347;-2,4756;55;36,91793755
Castilla leon;Soria;42069;Covaleda;0;0;0;0;0;0;1;574;955;1034;933;868;943;1120;1270;1510;1935;2329;2309;2219;2090;2002;1853;1621;25345,87264;41,9342;-2,8831;104;39,19637404
Castilla leon;Soria;42070;Cubilla;0;0;0;0;0;0;1;198;696;706;730;768;782;751;666;621;601;518;474;327;268;213;156;113;24072,73935;41,7486;-2,9386;20;39,19821109
Castilla leon;Soria;42071;Cubo de la Solana;0;0;0;0;0;0;1;312;765;716;691;729;713;616;641;655;667;576;598;440;352;244;185;173;3752,11964;41,6025;-2,4208;133;18,64706905
Castilla leon;Soria;42073;Cueva de Ágreda;0;0;0;0;0;0;1;290;391;432;428;432;495;456;409;386;401;387;320;179;142;89;86;67;39479,12165;41,7639;-1,8872;30;48,05889334
Castilla leon;Soria;42075;Dévanos;0;0;0;0;0;0;1;204;376;363;388;419;362;436;485;453;444;409;306;222;181;120;97;79;33725,58409;41,9033;-1,9472;16;45,63911078
Castilla leon;Soria;42076;Deza;0;0;0;0;0;0;1;1324;1582;1658;1588;1586;1689;1724;1706;1622;1540;1202;901;628;437;374;261;212;30661,90296;41,4628;-2,0192;118;50,25714471
Castilla leon;Soria;42078;Duruelo de la Sierra;0;0;0;0;0;0;1;287;571;611;577;594;631;748;821;950;1230;1477;1567;1487;1503;1424;1288;1074;31652,17141;41,9556;-2,9311;55;43,82355733
Castilla leon;Soria;42079;Escobosa de Almazán;0;0;0;0;0;0;1;112;210;202;180;172;170;163;167;169;161;144;88;68;52;39;29;20;10493,97085;41,4853;-2,3717;19;32,26998761
Castilla leon;Soria;42080;Espeja de San Marcelino;0;0;0;0;0;0;1;642;;1245;1329;1240;1273;1322;1367;1250;1222;1330;1173;604;369;296;248;187;21949,24447;41,8025;-3,2219;72;62,7488414
Castilla leon;Soria;42081;Espejón;0;0;0;0;0;0;1;164;346;373;386;409;467;414;473;524;455;371;330;282;241;235;195;145;28315,11908;41,8308;-3,2594;22;66,10307979
Castilla leon;Soria;42082;Estepa de San Juan;0;0;0;0;0;0;1;106;130;125;119;116;139;124;107;118;117;93;63;24;20;16;10;9;17365,09393;41,9264;-2,3336;10;20,90212571
Castilla leon;Soria;42083;Frechilla de Almazán;0;0;0;0;0;0;1;112;;264;265;219;217;254;241;222;234;218;188;108;80;56;45;27;7863,369177;41,4258;-2,5153;26;38,11390308
Castilla leon;Soria;42084;Fresno de Caracena;0;0;0;0;0;0;1;210;362;340;334;357;425;414;352;388;358;288;108;74;61;48;30;20;4698,113003;41,4525;-3,0906;17;62,53620465
Castilla leon;Soria;42085;Fuentearmegil;0;0;0;0;0;0;1;546;934;1008;1020;1024;1016;1016;1034;1110;1240;1200;899;564;433;307;222;160;15427,78914;41,7144;-3,1828;60;59,69864488
Castilla leon;Soria;42086;Fuentecambrón;0;0;0;0;0;0;1;132;452;455;422;389;409;363;349;359;326;327;210;108;88;72;43;32;9846,790076;41,5053;-3,3281;49;77,26074564
Castilla leon;Soria;42087;Fuentecantos;0;0;0;0;0;0;1;164;239;241;225;217;245;236;191;179;178;148;90;65;49;54;60;66;3526,187637;41,8497;-2,4281;9;9,774098442
Castilla leon;Soria;42088;Fuentelmonge;0;0;0;0;0;0;1;604;610;544;500;547;511;606;611;628;579;474;299;232;180;125;79;64;25619,3538;41,4203;-2,1861;42;45,03178437
Castilla leon;Soria;42089;Fuentelsaz de Soria;0;0;0;0;0;0;1;126;;263;242;245;239;246;226;239;249;332;277;154;84;68;56;59;6516,809478;41,8661;-2,4147;26;11,86608051
Castilla leon;Soria;42090;Fuentepinilla;0;0;0;0;0;0;1;148;709;703;789;795;807;725;705;681;658;536;348;243;185;141;106;82;6288,861555;41,5658;-2,7631;52;33,23906367
Castilla leon;Soria;42092;Fuentes de Magaña;0;0;0;0;0;0;1;374;421;434;404;417;423;414;449;426;413;345;287;192;134;90;99;55;25175,73759;41,935;-2,18;11;30,23449534
Castilla leon;Soria;42093;Fuentestrún;0;0;0;0;0;0;1;296;302;354;349;362;388;433;439;395;329;252;173;138;84;63;57;42;30698,65081;41,8744;-2,0817;9;34,08024227
Castilla leon;Soria;42094;Garray;0;0;0;0;0;0;1;222;326;350;272;325;357;398;381;380;367;343;413;317;334;479;625;751;2048,478676;41,8144;-2,4478;76;5,538640417
Castilla leon;Soria;42095;Golmayo;0;0;0;0;0;0;1;150;186;164;195;192;197;194;226;241;285;279;901;600;534;878;2211;2831;15193,74066;41,7667;-2,5167;190;4,146812615
Castilla leon;Soria;42096;Gómara;0;0;0;0;0;0;1;349;856;943;844;844;881;900;1012;1049;977;885;756;852;643;448;376;295;11412,17038;41,6231;-2,2256;68;25,60803637
Castilla leon;Soria;42097;Gormaz;0;0;0;0;0;0;1;876;1510;1632;1698;1720;2199;2179;2332;2331;2382;2302;4452;4003;3567;3301;3190;2948;1228,021242;41,4922;-3,0039;16;54,08246421
Castilla leon;Soria;42098;Herrera de Soria;0;0;0;0;0;0;1;182;212;219;273;253;252;235;202;218;259;262;127;50;41;24;14;9;25854,63751;41,7628;-3,0122;26;45,24969551
Castilla leon;Soria;42100;Hinojosa del Campo;0;0;0;0;0;0;1;350;345;316;311;299;306;330;302;289;270;232;117;76;67;43;31;28;25664,70381;41,7389;-2,0986;26;30,68757097
Castilla leon;Soria;42103;Langa de Duero;0;0;0;0;0;0;1;804;2176;2215;2179;2162;2163;2035;2078;2288;2451;2069;2321;1608;1350;1100;999;876;1084,81351;41,61;-3,4014;190;79,54742327
Castilla leon;Soria;42105;Liceras;0;0;0;0;0;0;1;246;333;351;339;330;340;362;319;332;322;287;138;100;74;63;63;46;16982,12291;41,3792;-3,2431;24;77,63828322
Castilla leon;Soria;42106;La Losilla;0;0;0;0;0;0;1;118;121;128;120;110;109;94;109;99;66;66;42;34;23;18;15;12;16366,99217;41,8722;-2,2786;8;19,50940592
Castilla leon;Soria;42107;Magaña;0;0;0;0;0;0;1;374;421;434;404;417;423;414;449;426;413;345;287;192;134;90;99;55;24334,69096;41,8994;-2,1617;58;29,26638351
Castilla leon;Soria;42108;Maján;0;0;0;0;0;0;1;286;339;316;299;305;300;296;328;302;255;167;91;45;23;19;13;9;14950,23638;41,4689;-2,3031;30;35,79583707
Castilla leon;Soria;42110;Matalebreras;0;0;0;0;0;0;1;369;556;582;533;557;577;604;588;525;469;402;254;202;154;118;85;67;32414,11211;41,8406;-2,0467;42;35,7694978
Castilla leon;Soria;42111;Matamala de Almazán;0;0;0;0;0;0;1;148;558;622;605;624;661;698;810;971;973;939;729;558;493;392;325;265;3028,083712;41,5064;-2,64;62;32,32815573
Castilla leon;Soria;42115;Miño de Medinaceli;0;0;0;0;0;0;1;150;327;331;336;358;395;411;395;417;377;315;511;206;167;106;80;85;32764,3622;41,1897;-2,5181;56;64,29597715
Castilla leon;Soria;42116;Miño de San Esteban;0;0;0;0;0;0;1;198;412;379;398;425;453;420;422;466;411;403;270;179;126;89;67;43;3548,153581;41,5358;-3,3453;49;77,38022676
Castilla leon;Soria;42117;Molinos de Duero;0;0;0;0;0;0;1;170;253;240;220;229;322;310;292;324;323;353;272;204;201;180;177;158;20096,46084;41,8853;-2,7875;27;29,67593966
Castilla leon;Soria;42118;Momblona;0;0;0;0;0;0;1;288;330;259;223;225;231;225;232;243;231;198;95;67;57;38;26;17;15553,58965;41,4439;-2,3464;23;37,25841995
Castilla leon;Soria;42119;Monteagudo de las Vicarías;0;0;0;0;0;0;1;652;832;637;740;751;842;859;890;961;846;760;551;458;367;265;250;179;28356,76287;41,365;-2,1692;97;51,0626492
Castilla leon;Soria;42120;Montejo de Tiermes;0;0;0;0;0;0;1;270;;955;863;901;916;989;1009;1013;938;860;753;897;361;310;233;188;17376,13574;41,3683;-3,1986;167;75,29741514
Castilla leon;Soria;42121;Montenegro de Cameros;0;0;0;0;0;0;1;532;596;567;459;428;445;427;367;319;325;328;185;136;127;110;83;51;29662,32726;42,0892;-2,7539;55;43,01805718
Castilla leon;Soria;42123;Morón de Almazán;0;0;0;0;0;0;1;860;1037;1023;1017;1095;1125;1156;1187;1149;1096;989;653;502;323;265;223;192;13717,08677;41,4147;-2,4128;62;39,39020795
Castilla leon;Soria;42124;Muriel de la Fuente;0;0;0;0;0;0;1;170;243;236;245;266;239;221;244;279;259;223;139;124;89;85;72;54;22742,52931;41,7244;-2,8597;3;32,94548777
Castilla leon;Soria;42125;Muriel Viejo;0;0;0;0;0;0;1;110;188;187;175;163;173;163;248;254;261;283;205;132;104;73;81;81;28084,33885;41,7825;-2,9153;11;37,243128
Castilla leon;Soria;42127;Nafría de Ucero;0;0;0;0;0;0;1;140;458;459;464;471;469;438;445;382;381;381;237;140;111;80;48;34;18083,97101;41,7225;-3,0947;37;52,33730837
Castilla leon;Soria;42129;Navaleno;0;0;0;0;0;0;1;210;384;447;403;399;404;437;586;676;796;1011;1014;909;934;985;877;756;34862,48588;41,8383;-3,0047;25;45,30564799
Castilla leon;Soria;42130;Nepas;0;0;0;0;0;0;1;233;387;348;265;292;304;258;252;297;295;278;188;122;105;81;67;51;6617,789627;41,5264;-2,3997;25;27,29056983
Castilla leon;Soria;42131;Nolay;0;0;0;0;0;0;1;204;279;284;257;256;269;263;283;264;250;235;154;128;108;90;59;58;7827,253133;41,5269;-2,3514;22;28,32463323
Castilla leon;Soria;42132;Noviercas;0;0;0;0;0;0;1;970;1003;938;823;839;903;889;852;773;792;700;478;378;283;218;185;157;30889,39054;41,7114;-2,035;85;36,33979161
Castilla leon;Soria;42134;Ólvega;0;0;0;0;0;0;1;1366;1540;1472;1586;1695;1741;1664;1858;1766;1732;1937;2765;3228;3130;3292;3829;3663;35199,66165;41,7792;-1,9856;98;39,92181709
Castilla leon;Soria;42135;Oncala;0;0;0;0;0;0;1;250;266;268;298;297;332;369;372;382;319;267;278;171;134;108;102;68;22286,43701;41,97;-2,3139;39;25,90821571
Castilla leon;Soria;42139;Pinilla del Campo;0;0;0;0;0;0;1;150;184;171;162;155;185;174;174;180;168;133;42;38;33;23;24;20;23190,52538;41,7172;-2,0833;19;32,27616221
Castilla leon;Soria;42140;Portillo de Soria;0;0;0;0;0;0;1;120;118;110;104;114;100;96;116;99;79;78;53;29;26;20;17;14;20360,44237;41,6353;-2,1211;13;32,19422564
Castilla leon;Soria;42141;Poveda;0;0;0;0;0;0;1;430;;275;268;276;279;272;276;268;298;322;296;397;208;143;123;119;23289,35011;40,5669;-5,0797;6;256,1843947
Castilla leon;Soria;42142;Pozalmuro;0;0;0;0;0;0;1;610;675;670;612;613;642;542;569;448;450;400;193;153;123;106;71;53;25709,92904;41,7744;-2,1019;36;30,25920013
Castilla leon;Soria;42144;Quintana Redonda;0;0;0;0;0;0;1;250;683;757;876;932;830;895;927;1023;1066;997;1183;886;677;553;523;497;15863,39776;41,64;-2,6153;183;18,72404625
Castilla leon;Soria;42145;Quintanas de Gormaz;0;0;0;0;0;0;1;270;382;298;317;343;417;467;502;591;582;527;371;256;227;195;148;141;2620,084484;41,5081;-2,9758;30;51,15982817
Castilla leon;Soria;42148;Quiñonería;0;0;0;0;0;0;1;180;227;188;165;150;183;190;153;173;142;106;41;30;30;24;15;14;26713,12762;41,5372;-2,0575;38;42,50404034
Castilla leon;Soria;42149;Rábanos;0;0;0;0;0;0;1;280;462;497;496;497;561;499;454;536;521;563;702;597;437;439;519;475;48078,59218;42,3197;-3,27;41;90,45658365
Castilla leon;Soria;42151;Rebollar;0;0;0;0;0;0;1;200;321;312;341;342;327;282;199;200;193;156;79;53;51;52;40;40;7874,789726;41,9053;-2,505;10;15,73663303
Castilla leon;Soria;42152;Recuerda;0;0;0;0;0;0;1;290;628;571;594;613;645;658;729;685;634;484;364;239;176;117;105;73;5521,445808;41,4753;-2,9947;67;54,5573903
Castilla leon;Soria;42153;Rello;0;0;0;0;0;0;1;230;248;223;243;244;258;249;242;266;252;209;116;80;51;31;21;13;16110,77044;41,3328;-2,7497;24;53,68908898
Castilla leon;Soria;42154;Renieblas;0;0;0;0;0;0;1;270;524;522;527;534;551;501;508;578;532;422;193;139;127;122;103;110;7532,958158;41,8214;-2,3703;36;10,0437459
Castilla leon;Soria;42155;Retortillo de Soria;0;0;0;0;0;0;1;410;614;597;635;647;749;717;672;653;620;595;839;429;312;218;204;159;16958,87595;41,3111;-2,9808;172;66,31195148
